date,signal_source_date,money,shares,price,wealth,macd_signal,bayes_signal,rule_signal,action,g,trade_cash,trade_shares
2021-06-15,2021-06-14,54881.06296218344,466.510789641284,169.156494140625,133794.39261667762,1,0,0,1,0.2,-13720.26574054586,81.10989655023106
2021-06-16,2021-06-15,43905.28941825045,530.7890858171095,170.7624969482422,134544.15906525488,1,0,0,1,0.2,-10976.322354562613,64.27829617582552
2021-06-17,2021-06-16,35124.58277691571,581.1217967318013,174.46200561523438,136508.2569414743,1,0,0,1,0.2,-8781.145694228928,50.332710914691795
2021-06-18,2021-06-17,28099.947218194786,621.4153913594773,174.34500122070312,136440.61438332658,1,0,0,1,0.2,-7024.986804548696,40.29359462767604
2021-06-21,2021-06-18,22480.182574133574,653.9580132027714,172.697998046875,135417.42226096406,1,0,0,1,0.2,-5620.0456435333945,32.54262184329409
2021-06-22,2021-06-21,22480.407375959316,653.9580132027714,175.27200317382812,137100.9383415858,1,0,-1,0,0.2,0.0,0.0
2021-06-23,2021-06-22,17984.50574402646,679.6221545299493,175.1909942626953,137048.18671908343,1,0,1,1,0.2,-4496.126436006615,25.664141327177845
2021-06-24,2021-06-23,14387.748471267123,700.4795265091299,172.45399475097656,135188.24105903914,1,0,1,1,0.2,-3596.9371178167808,20.857371979180623
2021-06-25,2021-06-24,11510.31387900147,717.3991933745147,170.072998046875,133520.545492615,1,1,-1,1,0.2,-2877.5784697503677,16.91966686538482
2021-06-28,2021-06-25,9208.343185712209,730.7682948605492,172.1945037841797,135042.62710043558,1,1,0,1,0.2,-2302.085796428052,13.369101486034513
2021-06-29,2021-06-28,7366.748215315254,741.4505007953687,172.40699768066406,135198.0029862696,1,0,0,1,0.2,-1841.6870538288135,10.68220593481957
2021-06-30,2021-06-29,5893.457506237926,750.0161745675282,172.00799560546875,134902.2363652798,1,0,0,1,0.2,-1473.3643765594816,8.56567377215945
2021-07-01,2021-06-30,4714.813152650391,756.8831340703588,171.64849853515625,134632.66668241084,1,0,1,1,0.2,-1178.703288162598,6.866959502830615
2021-07-02,2021-07-01,3771.8882406255348,762.2546946135391,175.5489959716797,137584.93455473162,0,0,1,1,0.2,-942.9720601563837,5.3715605431802524
2021-07-06,2021-07-02,3017.540767606353,766.3593656804773,183.78700256347656,143864.43147246848,1,0,0,1,0.2,-754.3851919015883,4.104671066938142
2021-07-07,2021-07-06,3017.570943014029,766.3593656804773,184.82899475097656,144663.00211973267,1,-1,0,0,0.2,0.0,0.0
2021-07-08,2021-07-07,2414.0808949787674,769.5941763175296,186.57049560546875,145997.64778562277,1,0,0,1,0.2,-603.5202237446919,3.2348106370523118
2021-07-09,2021-07-08,1931.284028630174,772.1904488794235,185.9669952392578,145533.22155919028,1,0,0,1,0.2,-482.82100715754353,2.5962725618939264
2021-07-12,2021-07-09,1545.0426731763682,774.2679288481326,185.92750549316406,145502.74726726828,1,0,0,1,0.2,-386.26066829409206,2.07747996870906
2021-07-13,2021-07-12,1236.0464988824801,775.9485455464181,183.8679962158203,143908.15073508254,1,0,0,1,0.2,-309.01162472062003,1.6806166982855941
2021-07-14,2021-07-13,988.8470874779753,777.2914747111543,184.08399963378906,144075.77063355345,1,0,0,1,0.2,-247.21177186949382,1.3429291647361485
2021-07-15,2021-07-14,791.0855807590801,778.3807641903852,181.55999755859375,142113.89522682174,1,0,0,1,0.2,-197.77139518977003,1.0892894792309329
2021-07-16,2021-07-15,632.8747932919102,779.2662430754658,178.68150329589844,139873.33857376315,1,1,-1,1,0.2,-158.21869832297756,0.8854788850805992
2021-07-19,2021-07-16,506.3048976318745,779.9794309033409,177.47950744628906,138936.67011259368,0,1,1,1,0.2,-126.57622440796864,0.71318782787514
2021-07-20,2021-07-19,405.04796854468066,780.5462185192639,178.6595001220703,139857.04519136864,0,0,1,1,0.2,-101.26199213617018,0.5667876159229274
2021-07-21,2021-07-20,28389.19418784333,624.4369748154111,179.25999450683594,140325.76286311916,0,0,-1,-1,0.2,27984.142168818966,-156.1092437038528
2021-07-22,2021-07-21,51106.68311872891,499.54957985232886,181.90150451660156,141975.50327450372,0,0,-1,-1,0.2,22717.205038943703,-124.88739496308222
2021-07-23,2021-07-22,51107.1941855601,499.54957985232886,182.83200073242188,142440.84333500214,0,0,0,0,0.2,0.0,0.0
2021-07-26,2021-07-23,51107.70525750196,499.54957985232886,184.99099731445312,143519.88024240034,0,0,0,0,0.2,0.0,0.0
2021-07-27,2021-07-26,51108.21633455454,499.54957985232886,181.3195037841797,141686.29826897426,0,0,0,0,0.2,0.0,0.0
2021-07-28,2021-07-27,40886.981933374314,555.8627705298043,181.51600646972656,141784.9721851424,0,1,1,1,0.2,-10221.745483343579,56.31319067747545
2021-07-29,2021-07-28,40887.39080319365,555.8627705298043,179.99600219726562,140940.46726885447,0,0,0,0,0.2,0.0,0.0
2021-07-30,2021-07-29,59384.63379225395,444.6902164238434,166.37950134277344,133371.97025286302,0,0,-1,-1,0.2,18496.834115152265,-111.17255410596086
2021-08-02,2021-07-30,74199.99371669012,355.7521731390747,166.57400512695312,133459.05802908307,0,-1,-1,-1,0.2,14814.76607809824,-88.9380432847687
2021-08-03,2021-08-02,74200.7357166273,355.7521731390747,168.31199645996094,134078.09422263465,-1,0,1,0,0.2,0.0,0.0
2021-08-04,2021-08-03,74201.47772398447,355.7521731390747,167.73599243164062,133873.92154518003,-1,0,1,0,0.2,0.0,0.0
2021-08-05,2021-08-04,86212.37749397814,284.6017385112598,168.79949951171875,134253.00851484385,-1,0,-1,-1,0.2,12010.157755216425,-71.15043462781495
2021-08-06,2021-08-05,95732.99666944568,227.68139080900784,167.2469940185547,133812.02487621602,-1,0,0,-1,0.2,9519.757051692586,-56.92034770225196
2021-08-09,2021-08-06,103342.77036125549,182.14511264720628,167.093505859375,133778.03580862796,-1,0,0,-1,0.2,7608.81636184312,-45.53627816180157
2021-08-10,2021-08-09,109392.2599910991,145.71609011776502,166.03399658203125,133586.08479965906,-1,0,0,-1,0.2,6048.456202139989,-36.429022529441255
2021-08-11,2021-08-10,114190.48786672983,116.57287209421202,164.60549926757812,133379.02367885312,-1,0,0,-1,0.2,4797.133953030823,-29.143218023553004
2021-08-12,2021-08-11,118042.61467239124,93.25829767536962,165.1750030517578,133446.55427552215,-1,0,-1,-1,0.2,3850.984900782729,-23.314574418842405
2021-08-13,2021-08-12,118043.79509853797,93.25829767536962,164.69850158691406,133403.29698621773,-1,0,1,0,0.2,0.0,0.0
2021-08-16,2021-08-13,121121.55732802169,74.6066381402957,164.94949340820312,133427.8844941526,-1,0,0,-1,0.2,3076.581791532725,-18.651659535073925
2021-08-17,2021-08-16,123541.48601691372,59.68531051223656,162.09800720214844,133216.35591018872,-1,0,0,-1,0.2,2418.717473318747,-14.92132762805914
2021-08-18,2021-08-17,98834.17714541912,214.0548544378969,160.06100463867188,133096.01219453357,-1,1,1,1,0.2,-24708.54428635478,154.36954392566034
2021-08-19,2021-08-18,79068.13238975246,338.0735728186558,159.3874969482422,132952.8329456673,-1,1,1,1,0.2,-19767.033097438118,124.01871838075891
2021-08-20,2021-08-19,89887.10819941196,270.4588582549246,159.99749755859375,133159.84871275432,-1,0,-1,-1,0.2,10818.185128335592,-67.61471456373117
2021-08-23,2021-08-20,98720.84193645306,216.3670866039397,163.2935028076172,134052.18140028944,-1,0,-1,-1,0.2,8832.834865959094,-54.091771650984924
2021-08-24,2021-08-23,98721.82914487243,216.3670866039397,165.28900146484375,134484.928839495,-1,0,1,0,0.2,0.0,0.0
2021-08-25,2021-08-24,105861.15599513655,173.09366928315177,164.95899963378906,134414.51452302717,-1,0,-1,-1,0.2,7138.33963197266,-43.27341732078794
2021-08-26,2021-08-25,105862.2146066965,173.09366928315177,165.8000030517578,134561.14550208303,0,0,0,0,0.2,0.0,0.0
2021-08-27,2021-08-26,105863.27322884258,173.09366928315177,167.48150634765625,134853.26169962788,0,0,0,0,0.2,0.0,0.0
2021-08-30,2021-08-27,84691.46548925989,296.8547822904228,171.07850646972656,135476.93828190127,0,0,1,1,0.2,-21172.866372314977,123.76111300727102
2021-08-31,2021-08-30,84692.3124039148,296.8547822904228,173.5395050048828,136208.344380927,0,0,0,0,0.2,0.0,0.0
2021-09-01,2021-08-31,67754.52746163108,394.23122473122237,173.9499969482422,136331.047800529,0,0,1,1,0.2,-16938.63186540777,97.3764424407996
2021-09-02,2021-09-01,81407.90585880732,315.3849797849779,173.156005859375,136018.70926641382,0,0,-1,-1,0.2,13652.700851901625,-78.84624494624448
2021-09-03,2021-09-02,65126.97595029273,409.01068574343594,173.90249633789062,136254.95522994874,1,0,0,1,0.2,-16281.743987573183,93.6257059584581
2021-09-07,2021-09-03,52102.101776041796,483.24522309235044,175.46449279785156,136894.4797429257,1,0,0,1,0.2,-13025.525444010449,74.23453734891449
2021-09-08,2021-09-07,41682.098237647646,542.3603836098499,176.27499389648438,137286.67154816887,1,0,0,1,0.2,-10420.524559411911,59.11516051749946
2021-09-09,2021-09-08,33346.01204690402,590.2141180425898,174.20799255371094,136166.02872796258,1,0,0,1,0.2,-8336.503011726005,47.85373443273985
2021-09-10,2021-09-09,26677.07640561959,628.6631268034275,173.45750427246094,135723.41340906377,1,0,0,1,0.2,-6669.269101404898,38.44900876083773
2021-09-13,2021-09-10,21341.874541106918,659.5292310057654,172.85850524902344,135347.1115808014,1,0,0,1,0.2,-5335.46863527673,30.8661042023379
2021-09-14,2021-09-13,17073.670367881867,684.2736808142898,172.5,135110.88030834685,1,0,0,1,0.2,-4268.417591970467,24.744449808524443
2021-09-15,2021-09-14,13659.072883668437,703.9225555885241,173.7895050048828,135993.42538117015,1,0,0,1,0.2,-3414.7682209171094,19.64887477423431
2021-09-16,2021-09-15,10927.36757951782,719.585708667024,174.41200256347656,136431.7520441919,1,0,1,1,0.2,-2731.841894879455,15.663153078499928
2021-09-17,2021-09-16,8741.981482554893,732.2094352087437,173.12600708007812,135506.47734660385,1,0,0,1,0.2,-2185.4953706387237,12.623726541719636
2021-09-20,2021-09-17,6993.655121895776,742.6299028306929,167.7864990234375,131596.9265879733,1,0,0,1,0.2,-1748.413780473944,10.420467621949214
2021-09-21,2021-09-20,5594.980046757596,750.9965282295191,167.18150329589844,131147.7086061692,0,1,0,1,0.2,-1398.745011689399,8.366625398826134
2021-09-22,2021-09-21,5595.035996558064,750.9965282295191,169.00250244140625,132515.32859215498,0,0,0,0,0.2,0.0,0.0
2021-09-23,2021-09-22,5595.09194691803,750.9965282295191,170.8000030517578,133865.3012603794,0,0,0,0,0.2,0.0,0.0
2021-09-24,2021-09-23,5595.1478978375,750.9965282295191,171.2760009765625,134222.83000027167,0,0,0,0,0.2,0.0,0.0
2021-09-27,2021-09-24,4476.163079453183,757.5679112466233,170.2899932861328,133482.39759943035,0,0,1,1,0.2,-1119.0407698632957,6.571383017104284
2021-09-28,2021-09-27,4476.207841083978,757.5679112466233,165.79800415039062,130079.45553415439,0,0,0,0,0.2,0.0,0.0
2021-09-29,2021-09-28,3581.0020825299107,762.991831140215,165.05599975585938,129517.38157693195,-1,1,1,1,0.2,-895.2505206324777,5.423919893591732
2021-09-30,2021-09-29,28645.624574589685,610.393464912172,164.2519989013672,128903.97130274549,-1,0,0,-1,0.2,25064.58668203895,-152.598366228043
2021-10-01,2021-09-30,48686.714821410336,488.3147719297376,164.16299438476562,128849.92998370995,-1,0,0,-1,0.2,20040.803790574904,-122.0786929824344
2021-10-04,2021-10-01,64263.368465636224,390.6518175437901,159.48899841308594,126568.0355739469,-1,0,0,-1,0.2,15576.16677707767,-97.66295438594753
2021-10-05,2021-10-04,51411.20887945671,470.4581011595289,161.0500030517578,127178.48750692302,-1,1,1,1,0.2,-12852.802219864177,79.80628361573876
2021-10-06,2021-10-05,66758.11276883296,376.3664809276231,163.10049438476562,128143.67187798275,-1,0,0,-1,0.2,15346.389777287448,-94.09162023190578
2021-10-07,2021-10-06,79188.02035792459,301.0931847420985,165.1215057373047,128904.98038978034,-1,0,0,-1,0.2,12429.24000796394,-75.27329618552463
2021-10-08,2021-10-07,79188.81223812817,301.0931847420985,164.43099975585938,128697.8656249471,-1,0,1,0,0.2,0.0,0.0
2021-10-11,2021-10-08,88963.99232955146,240.8745477936788,162.31500244140625,128061.54514275506,-1,0,0,-1,0.2,9774.388203300901,-60.21863694841971
2021-10-12,2021-10-11,71171.90557557982,350.4598150763707,162.3665008544922,128074.83943964253,-1,1,1,1,0.2,-17792.976393894955,109.58526728269193
2021-10-13,2021-10-12,82682.69922580328,280.3678520610966,164.21400451660156,128723.02695047407,-1,0,-1,-1,0.2,11510.081931167699,-70.09196301527415
2021-10-14,2021-10-13,91935.2724436264,224.29428164887727,164.9929962158203,128942.25800694973,-1,0,-1,-1,0.2,9251.746390830836,-56.07357041221932
2021-10-15,2021-10-14,91936.19179635083,224.29428164887727,170.4510040283203,130167.37730121282,0,0,0,0,0.2,0.0,0.0
2021-10-18,2021-10-15,91937.1111582688,224.29428164887727,172.33700561523438,130591.31603425634,0,1,-1,0,0.2,0.0,0.0
2021-10-19,2021-10-18,91938.0305293804,224.29428164887727,172.20750427246094,130563.18899471799,0,0,0,0,0.2,0.0,0.0
2021-10-20,2021-10-19,91938.9499096857,224.29428164887727,170.7530059814453,130237.87272568043,0,0,0,0,0.2,0.0,0.0
2021-10-21,2021-10-20,91939.86929918481,224.29428164887727,171.75050354003906,130462.52511353082,1,0,-1,0,0.2,0.0,0.0
2021-10-22,2021-10-21,91940.78869787781,224.29428164887727,166.77749633789062,129348.02743418326,1,0,-1,0,0.2,0.0,0.0
2021-10-25,2021-10-22,73553.36648461185,335.05508435595186,166.01849365234375,129178.70687994594,1,1,0,1,0.2,-18388.341621152962,110.76080270707459
2021-10-26,2021-10-25,58843.28161462136,422.20268874623,168.80349731445312,130112.57205055049,1,0,0,1,0.2,-14710.82040365534,87.14760439027815
2021-10-27,2021-10-26,47075.09603795,491.5840237249633,169.62449645996094,130459.78853005839,1,0,1,1,0.2,-11768.774009487503,69.38133497873325
2021-10-28,2021-10-27,37660.453431128306,546.2187069277453,172.32850646972656,131789.50740181195,1,0,0,1,0.2,-9415.113357782078,54.63468320278199
2021-10-29,2021-10-28,37660.83003566262,546.2187069277453,168.6215057373047,129765.05085970258,1,0,-1,0,0.2,0.0,0.0
2021-11-01,2021-10-29,30128.965315170382,591.6194996892445,165.90550231933594,128281.8955930287,1,1,1,1,0.2,-7532.241328792596,45.4007927614992
2021-11-02,2021-11-01,24103.41328385883,627.9992653340227,165.6374969482422,128123.63967912133,1,1,1,1,0.2,-6025.853320964708,36.37976564477815
2021-11-03,2021-11-02,24103.65431799167,627.9992653340227,169.1999969482422,130361.12809600664,0,0,0,0,0.2,0.0,0.0
2021-11-04,2021-11-03,24103.895354534852,627.9992653340227,173.85000610351562,133281.57146585803,0,0,0,0,0.2,0.0,0.0
2021-11-05,2021-11-04,19283.309114790718,655.3981920675789,175.94949340820312,134600.28898973344,1,1,0,1,0.2,-4820.82727869768,27.398926733556163
2021-11-08,2021-11-05,15426.801558305495,677.5060876486956,174.44900512695312,133617.06451607475,1,0,1,1,0.2,-3856.7003895763737,22.10789558111671
2021-11-09,2021-11-08,12341.564661056862,694.7610812449179,178.81149291992188,136572.83082111977,1,0,1,1,0.2,-3085.391165264216,17.254993596222384
2021-11-10,2021-11-09,9873.350461362777,708.9385784694066,174.1024932861328,133301.3245596132,1,1,-1,1,0.2,-2468.337615340695,14.17749722448861
2021-11-11,2021-11-10,7898.759355893913,720.3118820776052,173.625,132962.90988161814,1,1,1,1,0.2,-1974.6898389734783,11.37330360819858
2021-11-12,2021-11-11,7898.838343487473,720.3118820776052,176.25750732421875,134859.21517450278,1,0,-1,0,0.2,0.0,0.0
2021-11-15,2021-11-12,7898.917331870908,720.3118820776052,177.28399658203125,135598.68657211357,1,0,-1,0,0.2,0.0,0.0
2021-11-16,2021-11-15,7898.996321044227,720.3118820776052,177.03500366210938,135419.41300251396,1,0,-1,0,0.2,0.0,0.0
2021-11-17,2021-11-16,6319.260248805951,729.2147566302731,177.4499969482422,135718.41658746108,1,0,0,1,0.2,-1579.8150622014878,8.90287455266782
2021-11-18,2021-11-17,5055.458753126752,736.0537404717603,184.80299377441406,141080.39357116367,1,0,0,1,0.2,-1263.8646882816881,6.838983841487258
2021-11-19,2021-11-18,5055.509307714283,736.0537404717603,183.82850646972656,140363.1691000937,1,-1,0,0,0.2,0.0,0.0
2021-11-22,2021-11-19,4044.447890245888,741.7141586303242,178.6284942626953,136535.73121970263,1,0,0,1,0.2,-1011.1119725614722,5.660418158563812
2021-11-23,2021-11-22,3235.590667779833,746.2330895467921,179.0019989013672,136812.80534299856,1,1,0,1,0.2,-808.8976669449582,4.518930916467995
2021-11-24,2021-11-23,2588.498418949209,749.847896966357,179.02049255371094,136826.6382742307,1,0,0,1,0.2,-647.1246047373022,3.614807419564816
2021-11-26,2021-11-24,2070.819443146719,752.8023612652341,175.22799682617188,133982.86921366586,1,0,0,1,0.2,-517.7048607866798,2.9544642988771295
2021-11-29,2021-11-26,2070.840151341151,752.8023612652341,178.07850646972656,136128.76031233757,0,1,-1,0,0.2,0.0,0.0
2021-11-30,2021-11-29,2070.8608597426646,752.8023612652341,175.35350036621094,134077.38999155036,0,0,0,0,0.2,0.0,0.0
2021-12-01,2021-11-30,2070.881568351262,752.8023612652341,172.18600463867188,131692.91243717002,0,1,-1,0,0.2,0.0,0.0
2021-12-02,2021-12-01,2070.9022771669456,752.8023612652341,171.8679962158203,131453.5356543608,0,1,-1,0,0.2,0.0,0.0
2021-12-03,2021-12-02,1656.738388951774,755.2460795632117,169.489501953125,129663.02026617074,0,0,1,1,0.2,-414.18459723794354,2.4437182979774925
2021-12-06,2021-12-03,1656.7549563356636,755.2460795632117,171.36849975585938,131082.14255757767,0,1,-1,0,0.2,0.0,0.0
2021-12-07,2021-12-06,28266.28187651153,604.1968636505693,176.1645050048828,134704.32328701674,0,0,-1,-1,0.2,26609.510352626305,-151.04921591264232
2021-12-08,2021-12-07,22613.251631464238,636.2891487303441,176.1580047607422,134700.67852271278,0,1,0,1,0.2,-5653.31290786606,32.092285079774776
2021-12-09,2021-12-08,22613.477763980554,636.2891487303441,174.17100524902344,133436.59842738998,0,0,0,0,0.2,0.0,0.0
2021-12-10,2021-12-09,44529.02998957074,509.0313189842753,172.21200561523438,132190.33435282094,0,0,-1,-1,0.2,21915.326090812545,-127.25782974606882
2021-12-13,2021-12-10,35623.58022389651,561.552555657121,169.5675048828125,130844.64594724122,0,0,1,1,0.2,-8905.895055974128,52.52123667284578
2021-12-14,2021-12-13,28499.149167759002,603.6882454981792,169.0915069580078,130577.70433188189,-1,1,1,1,0.2,-7124.7872919397505,42.135689841058195
2021-12-15,2021-12-14,28499.434159250683,603.6882454981792,173.31500244140625,133127.66390161586,-1,0,1,0,0.2,0.0,0.0
2021-12-16,2021-12-15,48888.80695998957,482.9505963985433,168.87100219726562,130445.15818557872,-1,1,-1,-1,0.2,20389.087806397292,-120.73764909963585
2021-12-17,2021-12-16,65311.30662955883,386.36047711883464,170.0175018310547,130999.34975555746,-1,1,-1,-1,0.2,16422.01078149966,-96.59011927970867
2021-12-20,2021-12-17,65311.95974262513,386.36047711883464,167.07899475097656,129864.6798711477,-1,0,1,0,0.2,0.0,0.0
2021-12-21,2021-12-20,78481.092123445,309.0883816950677,170.41700744628906,131155.0091683348,-1,1,-1,-1,0.2,13168.479261222448,-77.27209542376693
2021-12-22,2021-12-21,89054.98700083027,247.27070535605418,171.03700256347656,131347.42726668637,-1,0,0,-1,0.2,10573.110066464023,-61.817676339013545
2021-12-23,2021-12-22,89055.87755070029,247.27070535605418,171.06849670410156,131356.1053949233,-1,0,1,0,0.2,0.0,0.0
2021-12-27,2021-12-23,89056.7681094758,247.27070535605418,169.66949462890625,131011.0637237707,-1,0,1,0,0.2,0.0,0.0
2021-12-28,2021-12-27,89057.6586771569,247.27070535605418,170.66099548339844,131257.1234071032,-1,0,1,0,0.2,0.0,0.0
2021-12-29,2021-12-28,97426.23957635075,197.81656428484334,169.2010040283203,130897.00086677901,-1,0,0,-1,0.2,8367.690322607066,-49.45414107121084
2021-12-30,2021-12-29,104099.34898283062,158.25325142787466,168.64450073242188,130787.88955916697,-1,0,-1,-1,0.2,6672.135144084089,-39.56331285696867
2021-12-31,2021-12-30,109377.09128930006,126.60260114229973,166.7169952392578,130483.8965412185,-1,0,0,-1,0.2,5276.70131297961,-31.650650285574933
2022-01-03,2021-12-31,113692.9155289391,101.28208091383979,170.4044952392578,130951.83740384365,-1,0,-1,-1,0.2,4314.730468726134,-25.320520228459948
2022-01-04,2022-01-03,113694.0524580944,101.28208091383979,167.52200317382812,130661.02953839459,-1,0,1,0,0.2,0.0,0.0
2022-01-05,2022-01-04,117024.47308437109,81.02566473107183,164.35699462890625,130341.60782737941,-1,1,-1,-1,0.2,3329.2836857520833,-20.25641618276796
2022-01-06,2022-01-05,119671.19606749623,64.82053178485747,163.25399780273438,130253.40702107342,-1,1,-1,-1,0.2,2645.5527383942986,-16.205132946214366
2022-01-07,2022-01-06,119672.39277945692,64.82053178485747,162.5540008544922,130209.22955860128,-1,0,1,0,0.2,0.0,0.0
2022-01-10,2022-01-07,119673.58950338472,64.82053178485747,161.48599243164062,130141.19740860914,-1,0,1,0,0.2,0.0,0.0
2022-01-11,2022-01-10,121818.55678835114,51.85642542788597,165.36199951171875,130393.6389846367,-1,0,-1,-1,0.2,2143.77054907139,-12.964106356971493
2022-01-12,2022-01-11,123533.18387664814,41.48514034230878,165.20700073242188,130386.81948756457,-1,0,0,-1,0.2,1713.4089027291077,-10.371285085577195
2022-01-13,2022-01-12,124872.01632899027,33.188112273847025,161.21400451660156,130222.40481100373,-1,0,0,-1,0.2,1337.5971205033636,-8.297028068461756
2022-01-14,2022-01-13,124873.26504915358,33.188112273847025,162.13800048828125,130254.31921321571,-1,1,0,0,0.2,0.0,0.0
2022-01-18,2022-01-14,125929.3481199009,26.55048981907762,158.91749572753906,130148.68547228823,-1,0,0,-1,0.2,1054.8343380968345,-6.637622454769406
2022-01-19,2022-01-18,125930.60741338211,26.55048981907762,156.2989959716797,130080.42231466025,-1,1,0,0,0.2,0.0,0.0
2022-01-20,2022-01-19,100745.49337556501,192.61358213212642,151.66749572753906,129958.7130206553,-1,1,1,1,0.2,-25186.373343891253,166.0630923130488
2022-01-21,2022-01-20,80597.20066439902,333.8704219868408,142.64300537109375,128221.48106111729,-1,1,1,1,0.2,-20149.300166099754,141.2568398547144
2022-01-24,2022-01-21,90249.80031539779,267.0963375894727,144.54400634765625,128856.97503136627,-1,-1,0,-1,0.2,9651.793678992119,-66.77408439736817
2022-01-25,2022-01-24,90250.70281340095,267.0963375894727,139.98599243164062,127640.4487057198,-1,0,1,0,0.2,0.0,0.0
2022-01-26,2022-01-25,72201.28425634326,397.07398889850845,138.87249755859375,127343.94081023245,-1,1,1,1,0.2,-18050.321064085816,129.97765130903574
2022-01-27,2022-01-26,72202.00626918583,397.07398889850845,139.6374969482422,127648.42418222767,-1,0,1,0,0.2,0.0,0.0
2022-01-28,2022-01-27,72202.72828924852,397.07398889850845,143.97799682617188,129372.64580263337,-1,0,1,0,0.2,0.0,0.0
2022-01-31,2022-01-28,72203.45031653142,397.07398889850845,149.57350158691406,131595.19722516477,-1,1,0,0,0.2,0.0,0.0
2022-02-01,2022-01-31,84211.17331739681,317.65919111880675,151.19349670410156,132239.17718284568,-1,-1,-1,-1,0.2,12007.00096636222,-79.4147977797017
2022-02-02,2022-02-01,84212.01542912998,317.65919111880675,150.6125030517578,132055.4613209302,-1,0,1,0,0.2,0.0,0.0
2022-02-03,2022-02-02,93033.96769584024,254.1273528950454,138.8455047607422,128318.40828206408,0,0,-1,-1,0.2,8821.11014655596,-63.531838223761355
2022-02-04,2022-02-03,101046.99959391136,203.3018823160363,157.63949584960938,133095.40582748794,-1,-1,1,-1,0.2,8012.101558394145,-50.82547057900908
2022-02-07,2022-02-04,101048.0100639073,203.3018823160363,157.9355010986328,133156.59472178578,0,-1,1,0,0.2,0.0,0.0
2022-02-08,2022-02-07,80839.21643520637,328.507050214798,161.4134979248047,133864.6885033364,0,0,1,1,0.2,-20209.804108801593,125.20516789876169
2022-02-09,2022-02-08,80840.02482737073,328.507050214798,161.1894989013672,133791.9116370603,0,0,0,0,0.2,0.0,0.0
2022-02-10,2022-02-09,64672.666582095204,430.1913982254889,159.0034942626953,133074.6021017026,0,0,1,1,0.2,-16168.166645523801,101.68434801069088
2022-02-11,2022-02-10,51738.65064700882,514.5698123451347,153.2935028076172,130618.85962045277,0,1,0,1,0.2,-12934.662661752205,84.37841411964577
2022-02-14,2022-02-11,41391.33442681223,581.258174626562,155.16700744628906,131583.42593730835,0,1,1,1,0.2,-10347.83360670306,66.68836228142735
2022-02-15,2022-02-14,41391.748340156504,581.258174626562,156.510498046875,132364.75474477716,0,0,0,0,0.2,0.0,0.0
2022-02-16,2022-02-15,33113.72980611193,633.6200124800284,158.10049438476562,133289.3670312858,0,0,1,1,0.2,-8278.432451527982,52.36183785346646
2022-02-17,2022-02-16,52712.244275346355,506.8960099840227,154.65249633789062,131104.9776030918,0,0,-1,-1,0.2,19598.183331936365,-126.7240024960057
2022-02-18,2022-02-17,52712.77139778911,506.8960099840227,152.60150146484375,130065.8636078894,0,1,-1,0,0.2,0.0,0.0
2022-02-22,2022-02-18,42170.63882040248,577.0879911466698,150.19749450683594,128847.80920061539,0,1,1,1,0.2,-10542.65970510062,70.1919811626471
2022-02-23,2022-02-22,33736.84842143255,635.3244549763576,144.82699584960938,125748.98062544884,0,1,1,1,0.2,-8434.212105358138,58.236463829687914
2022-02-24,2022-02-23,26989.748631933413,679.9037773894312,151.35800170898438,129898.62573198786,-1,1,1,1,0.2,-6747.437157983353,44.57932241307356
2022-02-25,2022-02-24,47902.29466104401,543.923021911545,153.7884979248047,131551.39918754116,-1,-1,1,-1,0.2,20912.276131624283,-135.98075547788625
2022-02-28,2022-02-25,38322.2189471925,606.3114521710518,153.56300354003906,131429.22662330195,0,0,1,1,0.2,-9580.554736798125,62.38843025950682
2022-03-01,2022-02-28,30658.081735505584,657.0221779821449,151.14199829101562,129961.72663724227,0,0,1,1,0.2,-7664.520433876396,50.710725811093106
2022-03-02,2022-03-01,30658.38831632294,657.0221779821449,152.05250549316406,130560.25664308365,0,1,-1,0,0.2,0.0,0.0
2022-03-03,2022-03-02,50093.213625777586,525.6177423857159,147.89849853515625,127831.28852806352,0,0,-1,-1,0.2,19434.518725571485,-131.40443559642898
2022-03-04,2022-03-03,50093.714557913845,525.6177423857159,145.64100646972656,126645.21157731497,-1,1,0,0,0.2,0.0,0.0
2022-03-07,2022-03-04,40075.37239604754,598.5069691430019,137.4530029296875,122341.95257909896,-1,1,1,1,0.2,-10018.843099011887,72.88922675728598
2022-03-08,2022-03-07,56356.89788386412,478.80557531440155,136.01449584960938,121481.39682023462,-1,-1,1,-1,0.2,16281.124734092624,-119.70139382860039
2022-03-09,2022-03-08,69694.97446399246,383.04446025152123,139.2790069580078,123045.02650859044,-1,0,0,-1,0.2,13337.513011149495,-95.76111506288032
2022-03-10,2022-03-09,69695.6714137371,383.04446025152123,146.8175048828125,125933.3033270491,-1,0,1,0,0.2,0.0,0.0
2022-03-11,2022-03-10,80844.83951180262,306.435568201217,145.52450561523438,125438.72407720817,-1,-1,1,-1,0.2,11148.471141351385,-76.60889205030425
2022-03-14,2022-03-11,89539.40869689244,245.1484545609736,141.85299682617188,124314.45164367117,-1,0,-1,-1,0.2,8693.760736694683,-61.287113640243405
2022-03-15,2022-03-14,96765.63807868684,196.11876364877887,147.3665008544922,125666.97402951657,-1,1,-1,-1,0.2,7225.333987707431,-49.029690912194724
